1	0	477207_0_24	1
1	0	251205_0_31	0
1	0	444955_0_51	0
1	0	371957_1_37	0
1	0	332277_0_3	0
1	0	125235_0_5	0
1	0	539777_0_121	0
1	0	331228_0_22	0
1	0	336920_0_123	1
1	0	117607_2_5	0
1	0	473966_0_21	0
1	0	550004_0_16	0
1	0	292306_4_14	1
1	0	359588_0_15	0
1	0	437857_1_22	0
1	0	164353_0_21	0
1	0	127011_0_7	1
1	0	98444_0_9	0
1	0	312913_0_20	0
1	0	368555_0_8	0
1	0	84094_0_44	0
1	0	153835_0_57	1
1	0	493000_0_31	0
1	0	79366_0_36	0
1	0	324648_0_17	1
1	0	213694_0_25	0
1	0	480787_0_38	0
1	0	529689_0_6	0
1	0	373349_0_21	0
1	0	452086_7_23	0
1	0	98351_0_157	0
1	0	542977_0_25	0
1	0	36388_1_35	1
1	0	222303_0_3	1
1	0	24125_0_30	0
1	0	361949_0_0	0
1	0	366819_0_3	1
1	0	492430_0_6	0
1	0	179915_2_8	0
1	0	138410_4_45	1
1	0	168606_0_112	0
1	0	128385_1_16	0
1	0	318757_0_36	1
1	0	452403_0_4	0
1	0	519043_1_26	0
1	0	507312_0_75	1
1	0	104830_0_22	1
1	0	304095_0_94	1
1	0	492038_0_55	0
1	0	36135_2_15	0
1	0	98156_0_71	1
1	0	54514_0_45	1
1	0	523714_0_77	1
1	0	98927_1_14	0
1	0	12029_0_10	0
1	0	319842_7_14	0
1	0	299442_0_14	0
1	0	551169_0_13	0
1	0	245741_0_57	1
1	0	93897_0_25	0
1	0	323799_0_61	0
1	0	494673_0_15	0
1	0	383460_0_27	0
1	0	429344_0_15	0
1	0	432503_1_38	1
1	0	38397_2_9	0
1	0	346910_0_23	1
1	0	483662_0_26	0
1	0	24484_0_24	0
1	0	87051_0_12	1
1	0	484816_0_52	0
1	0	212872_0_29	1
1	0	17226_1_11	0
1	0	18861_9_1	0
1	0	98431_1_1	0
1	0	65441_0_0	0
1	0	298444_0_80	0
1	0	312_0_14	1
1	0	446447_0_21	0
1	0	478539_10_21	1
1	0	300735_0_10	0
1	0	148611_1_22	0
1	0	59423_1_4	0
1	0	42579_0_13	0
1	0	152092_0_63	0
1	0	57308_0_5	0
1	0	486903_0_5	1
1	0	94017_0_8	1
1	0	99777_3_4	0
1	0	98890_1_36	0
1	0	21919_0_4	0
1	0	493052_0_13	0
1	0	482894_0_65	1
1	0	270530_0_11	0
1	0	83553_0_11	1
1	0	134477_0_3	1
1	0	443498_2_15	1
1	0	25749_0_12	1
1	0	71873_3_20	1
1	0	364171_5_7	0
1	0	98264_0_6	0
1	0	263753_0_98	1
1	0	375013_6_3	1
1	0	335508_0_27	0
1	0	100886_12_8	0
1	0	98786_3_4	0
1	0	98013_0_8	0
1	0	389513_0_6	0
1	0	511176_0_24	0
1	0	43352_0_32	1
1	0	336654_2_35	1
1	0	519509_0_1	0
1	0	147572_4_2	0
1	0	483809_0_18	1
1	0	308034_0_0	0
1	0	293096_0_18	1
1	0	371036_1_6	1
1	0	254117_0_1	0
1	0	484097_14_29	0
1	0	472844_0_60	0
1	0	508512_0_6	1
1	0	46151_10_7	1
1	0	98295_9_12	0
1	0	150060_0_116	0
1	0	81313_0_82	1
1	0	137395_1_7	0
1	0	494595_0_21	0
1	0	548770_3_7	0
1	0	419800_0_21	0
1	0	57599_0_0	0
1	0	400071_0_1	0
1	0	104246_0_54	0
1	0	185065_0_16	1
1	0	467203_0_4	0
1	0	275005_0_32	0
1	0	470535_3_1	1
1	0	170786_0_2	0
1	0	248246_1_3	0
1	0	426403_0_60	0
1	0	480804_0_30	0
1	0	60763_0_7	0
1	0	334274_1_27	0
1	0	167130_0_1	0
1	0	74518_0_4	0
1	0	164270_0_25	1
1	0	411810_0_64	1
1	0	226961_0_150	0
1	0	474365_0_3	0
1	0	171072_0_38	0
1	0	486367_3_48	0
1	0	296842_0_17	0
1	0	199026_0_23	0
1	0	498890_0_7	0
1	0	506491_0_10	0
1	0	262560_1_4	0
1	0	161174_1_19	0
1	0	455161_0_1	0
1	0	93698_4_28	0
1	0	542812_0_2	0
1	0	194121_2_6	1
1	0	468164_0_28	0
1	0	318285_0_64	1
1	0	102434_0_37	0
1	0	104404_0_4	0
1	0	272392_1_18	0
1	0	196613_0_13	0
1	0	78988_0_41	0
1	0	551326_0_10	0
1	0	378995_0_30	0
1	0	16016_0_9	1
1	0	119596_0_10	1
1	0	471748_0_41	0
1	0	190591_0_92	0
1	0	123103_2_5	0
1	0	504355_0_75	0
1	0	196589_2_30	0
1	0	238220_0_2	0
1	0	1487_0_104	1
1	0	156603_0_2	0
1	0	509190_0_0	0
1	0	537552_1_6	0
1	0	380771_2_26	0
1	0	377906_1_6	1
1	0	493599_4_8	1
1	0	417855_0_44	1
1	0	295982_0_40	1
1	0	41987_0_41	0
1	0	54854_11_10	0
1	0	305412_1_1	0
1	0	137808_0_54	0
1	0	37577_0_18	0
1	0	500624_0_2	1
1	0	284983_1_9	0
1	0	310459_0_34	1
1	0	281183_5_11	0
1	0	156084_0_29	1
1	0	13143_1_26	1
1	0	452403_0_62	0
1	0	434240_0_81	0
1	0	98431_0_9	0
1	0	296172_7_51	0
1	0	493206_0_34	1
1	0	471381_2_31	0
1	0	399503_0_36	1
1	0	82245_2_52	0
1	0	150644_0_0	1
1	0	171370_9_15	1
1	0	513389_0_27	0
1	0	453328_0_51	0
1	0	295049_0_16	1
1	0	467457_1_1	0
1	0	309405_0_9	0
1	0	39160_0_4	0
1	0	510724_0_47	1
1	0	98609_0_17	0
1	0	347761_2_46	0
1	0	178525_0_11	0
1	0	117396_0_14	0
1	0	277666_1_14	0
1	0	103930_0_2	1
1	0	419668_1_8	0
1	0	912_0_1	1
1	0	518215_0_14	0
1	0	149846_0_1	0
1	0	203249_2_27	1
1	0	139371_0_30	0
1	0	543000_0_31	0
1	0	44698_8_14	1
1	0	321671_0_2	0
1	0	142522_0_44	0
1	0	202752_31_0	0
1	0	395267_0_31	0
1	0	145311_0_12	1
1	0	416448_0_10	0
1	0	108353_0_3	0
1	0	314111_0_54	0
1	0	259136_0_18	0
1	0	211409_2_1	1
1	0	180885_1_3	0
1	0	143817_0_1	0
1	0	98803_0_0	0
1	0	98127_0_5	0
1	0	436907_1_18	0
1	0	535150_0_30	0
1	0	296094_0_1	1
1	0	362764_6_12	0
1	0	501579_0_5	0
1	0	213457_0_6	0
1	0	382193_0_12	1
1	0	252625_0_20	1
1	0	276095_1_13	0
1	0	503761_0_12	0
1	0	510222_0_28	0
1	0	97986_0_173	0
1	0	77487_1_23	0
1	0	332080_0_76	0
1	0	154695_0_49	0
1	0	98175_0_62	0
1	0	268130_0_46	0
1	0	500231_0_27	1
1	0	337589_0_13	1
1	0	118136_4_6	0
1	0	336415_0_0	0
1	0	508064_0_22	0
1	0	551041_0_18	0
1	0	13578_0_25	0
1	0	150064_0_14	0
1	0	523657_0_6	0
1	0	9957_0_37	0
1	0	321502_0_0	0
1	0	167898_1_7	0
1	0	202752_15_52	0
1	0	248520_0_0	0
1	0	171153_0_6	0
1	0	475041_1_19	0
1	0	457815_0_9	0
1	0	170155_0_6	1
1	0	77926_0_9	1
1	0	137849_0_39	0
1	0	33752_0_18	0
1	0	255443_0_105	0
1	0	101836_0_2	1
1	0	501107_0_11	0
1	0	261633_0_10	0
1	0	346985_9_11	0
1	0	539512_0_28	0
1	0	145467_0_88	0
1	0	296614_0_13	1
1	0	29507_0_4	1
1	0	98486_0_30	0
1	0	296909_3_3	0
1	0	454179_0_33	1
1	0	50263_0_0	0
1	0	260422_0_20	0
1	0	546511_0_8	0
1	0	66174_0_21	0
1	0	111189_3_5	0
1	0	27176_0_7	0
1	0	141621_0_12	0
1	0	226831_5_18	0
1	0	498792_0_32	0
1	0	154895_1_15	0
1	0	265667_1_32	0
1	0	103964_2_0	1
1	0	157069_0_18	1
1	0	536163_4_18	0
1	0	103317_0_30	0
1	0	98227_0_51	0
1	0	180073_0_58	0
1	0	413959_1_3	0
1	0	153516_0_6	1
1	0	260266_0_10	0
1	0	232558_1_5	0
1	0	189456_0_22	0
1	0	375105_7_25	0
1	0	98155_0_27	0
1	0	490788_0_10	0
1	0	336476_0_10	0
1	0	515007_0_0	0
1	0	550004_0_17	0
1	0	310694_2_6	0
1	0	427022_0_17	0
1	0	205841_0_59	1
1	0	507945_0_2	0
1	0	119987_1_46	1
1	0	551342_0_44	1
1	0	428730_0_37	1
1	0	501621_0_30	0
1	0	498083_0_12	0
1	0	468443_0_6	0
1	0	543720_0_12	0
1	0	459551_0_46	1
1	0	5329_0_24	0
1	0	90287_0_53	0
1	0	371633_3_3	0
1	0	98412_0_3	0
1	0	98464_0_12	0
1	0	260559_0_28	0
1	0	246484_0_51	1
1	0	98455_0_3	0
1	0	373481_0_5	0
1	0	366040_0_8	1
1	0	254519_0_34	1
1	0	98860_0_5	0
1	0	466211_0_2	0
1	0	75481_0_13	1
1	0	98349_0_6	0
1	0	85205_1_3	0
1	0	114823_0_54	0
1	0	208629_0_44	1
1	0	98892_0_70	0
1	0	463374_1_3	1
1	0	546926_0_27	1
1	0	6492_0_35	1
1	0	372201_1_1	0
1	0	462708_0_32	1
1	0	435595_0_8	0
1	0	317665_0_13	0
1	0	70800_1_15	1
1	0	455188_0_50	0
1	0	357221_0_4	1
1	0	135180_15_1	0
1	0	271861_0_14	0
1	0	516725_0_11	0
1	0	452558_0_0	0
1	0	268819_0_1	0
1	0	513248_0_4	1
1	0	39373_2_7	1
1	0	238346_0_22	1
1	0	502437_0_59	0
1	0	511807_0_27	1
1	0	98643_3_9	1
1	0	176918_3_5	0
1	0	538925_0_24	1
1	0	339270_0_5	1
1	0	260841_0_527	0
1	0	339339_0_20	0
1	0	74184_0_29	0
1	0	524947_1_21	0
1	0	21514_1_14	0
1	0	30130_6_7	0
1	0	400759_42_101	0
1	0	426843_1_21	1
1	0	321561_0_73	1
1	0	98506_0_20	0
1	0	160100_0_46	0
1	0	209107_0_31	0
1	0	99038_0_0	1
1	0	61875_1_15	0
1	0	493599_1_5	0
1	0	56230_1_19	0
1	0	7498_0_42	1
1	0	370228_0_50	0
1	0	152275_0_93	0
1	0	98306_0_8	0
1	0	441358_0_49	1
1	0	79726_49_4	0
1	0	175201_0_6	0
1	0	311231_0_25	0
1	0	380094_0_1	1
1	0	160361_0_44	0
1	0	101528_0_18	1
1	0	40801_0_0	0
1	0	171081_0_15	0
1	0	170663_0_2	1
1	0	515188_0_10	0
1	0	98720_0_0	0
1	0	433898_0_82	1
1	0	258118_0_29	1
1	0	85187_0_16	1
1	0	405639_1_36	0
1	0	64933_5_3	1
1	0	260841_0_537	0
1	0	492576_3_31	0
1	0	17444_0_2	1
1	0	478321_0_21	1
1	0	543546_0_10	0
1	0	362398_0_11	0
1	0	87352_0_3	0
1	0	156674_0_2	0
1	0	55393_0_25	0
1	0	49865_3_33	0
1	0	134587_0_9	0
1	0	352986_0_5	1
1	0	41889_2_19	0
1	0	482630_0_36	0
1	0	98740_0_43	0
1	0	70960_0_0	1
1	0	356553_0_112	1
1	0	22940_1_6	0
1	0	494865_0_17	0
1	0	505961_0_19	1
1	0	404724_0_25	1
1	0	514532_0_9	0
1	0	801_0_98	0
1	0	268788_0_44	0
1	0	317781_0_9	0
1	0	491981_1_3	0
1	0	518131_0_2	0
1	0	105814_0_1	1
1	0	351237_0_40	0
1	0	280866_0_33	0
1	0	289761_0_11	1
1	0	178661_0_23	0
1	0	307381_9_0	0
1	0	84757_0_20	0
1	0	177830_0_14	1
1	0	98044_0_10	0
1	0	231520_0_69	0
1	0	27888_0_0	0
1	0	399458_0_10	0
1	0	1388_0_21	0
1	0	362524_1_12	0
1	0	19762_0_3	0
1	0	416678_0_22	1
1	0	236672_0_0	1
1	0	543569_0_27	0
1	0	59353_0_1	1
1	0	541001_0_17	0
1	0	492576_2_31	0
1	0	303534_0_12	0
1	0	303082_2_3	0
1	0	490050_0_11	0
1	0	408658_1_1	0
1	0	350294_0_39	0
1	0	78913_0_39	1
1	0	218138_0_0	0
1	0	204019_0_52	0
1	0	522607_0_32	1
1	0	437058_4_28	0
1	0	183649_1_4	0
1	0	255553_0_15	1
1	0	277279_0_21	0
1	0	98156_0_60	0
1	0	278756_0_37	0
1	0	468307_0_2	0
1	0	333308_5_4	1
1	0	476631_0_10	1
1	0	303579_0_54	0
1	0	98041_0_20	1
1	0	98720_0_1	0
1	0	216105_12_18	0
1	0	512574_0_24	0
1	0	156253_0_1	0
1	0	334793_0_3	0
1	0	498780_0_44	1
1	0	2025_0_2	0
1	0	332758_1_3	1
1	0	392897_0_2	0
1	0	196848_0_25	0
1	0	473973_0_3	0
1	0	99614_0_31	1
1	0	468996_3_57	0
1	0	396606_0_22	1
1	0	543720_0_3	0
1	0	547686_0_24	0
1	0	41301_0_59	1
1	0	546390_0_8	0
1	0	117021_0_8	1
1	0	263753_0_86	0
1	0	224099_0_31	0
1	0	295982_0_21	1
1	0	52227_0_9	0
1	0	48164_7_64	0
1	0	305759_1_10	0
1	0	405573_19_11	0
1	0	526068_2_5	1
1	0	145485_0_15	0
1	0	70075_0_21	1
1	0	165199_0_52	0
1	0	538582_0_22	1
1	0	70960_0_3	1
1	0	358162_0_11	1
1	0	475865_0_14	0
1	0	91886_0_13	0
1	0	98351_5_158	0
1	0	348808_0_12	0
1	0	207899_0_27	1
1	0	213089_3_10	0
1	0	315104_4_16	0
1	0	286858_0_41	0
1	0	382069_0_14	0
1	0	74791_1_31	0
1	0	493191_0_40	0
1	0	206774_0_49	0
1	0	125538_1_44	0
1	0	219707_0_9	0
1	0	98878_0_29	1
1	0	261107_0_7	0
1	0	446899_0_167	0
1	0	537686_0_8	0
1	0	441745_2_4	0
1	0	98892_0_71	1
1	0	24802_0_3	0
1	0	399076_0_16	0
1	0	374555_1_1	1
1	0	402723_0_13	1
1	0	296061_0_0	0
1	0	146102_0_0	0
1	0	4912_0_36	1
1	0	476379_0_51	0
1	0	526407_0_52	1
1	0	126466_0_9	1
1	0	46628_0_9	0
1	0	450635_0_37	1
1	0	472425_0_17	0
1	0	395836_0_18	1
1	0	137183_0_26	1
1	0	98004_0_6	0
1	0	155566_0_2	0
1	0	532868_0_25	0
1	0	300405_0_1	0
1	0	98717_0_187	0
1	0	114823_0_3	1
1	0	125538_0_44	0
1	0	328421_0_13	1
1	0	138544_0_3	1
1	0	468558_0_3	0
1	0	544381_0_30	0
1	0	314346_0_32	0
1	0	328577_0_9	0
1	0	288757_0_4	1
1	0	442872_0_143	0
1	0	476825_3_22	1
1	0	229625_0_9	0
1	0	80356_1_0	0
1	0	232807_0_12	0
1	0	422313_0_3	1
1	0	58787_0_83	0
1	0	266946_0_37	0
1	0	32481_14_4	1
1	0	237149_0_0	0
1	0	305067_2_0	0
1	0	456279_0_4	0
1	0	493109_0_23	0
1	0	399167_0_11	0
1	0	114870_0_4	0
1	0	482067_0_91	1
1	0	354734_2_4	0
1	0	431268_0_4	0
1	0	493986_0_25	1
1	0	262251_0_46	0
1	0	250074_1_18	0
1	0	464579_0_11	0
1	0	342472_0_11	0
1	0	71471_0_12	1
1	0	525743_0_21	0
1	0	54264_0_11	1
1	0	386734_0_1	0
1	0	98725_1_5	0
1	0	142766_0_43	0
1	0	210200_1_12	1
1	0	335139_0_128	0
1	0	253518_0_51	0
1	0	310269_5_26	0
1	0	46422_0_9	0
1	0	420886_0_1	0
1	0	465440_0_4	0
1	0	362875_0_35	0
1	0	484288_1_26	0
1	0	98847_0_4	0
1	0	346707_0_30	1
1	0	22466_0_40	0
1	0	207184_0_86	1
1	0	192827_0_8	1
1	0	506073_0_7	1
1	0	81708_2_1	0
1	0	208984_0_16	0
1	0	500447_0_64	1
1	0	98429_0_154	0
1	0	278765_0_1	1
1	0	478577_0_33	0
1	0	195552_2_36	0
1	0	348162_0_70	0
1	0	411160_0_15	0
1	0	56049_0_64	0
1	0	255557_4_6	0
1	0	452739_0_36	1
1	0	401163_0_1	0
1	0	503120_1_20	1
1	0	430985_5_45	0
1	0	50390_0_5	0
1	0	148606_1_16	0
1	0	150943_2_16	0
1	0	269489_1_10	0
1	0	140661_0_28	1
1	0	341027_0_22	0
1	0	322235_0_3	0
1	0	437005_3_23	0
1	0	244915_0_84	0
1	0	98920_1_12	0
1	0	312096_1_7	0
1	0	349318_0_5	1
1	0	98678_0_5	0
1	0	202752_7_44	0
1	0	169922_3_15	0
1	0	510007_0_7	1
1	0	5303_0_5	1
1	0	294148_0_5	0
1	0	163079_0_1	0
1	0	307188_0_2	0
1	0	1984_0_15	0
1	0	7498_2_43	1
1	0	340501_0_3	1
1	0	467597_0_26	0
1	0	255244_1_15	0
1	0	331347_7_5	0
1	0	499395_0_9	0
1	0	537552_1_2	0
1	0	503507_0_59	0
1	0	150824_0_7	0
1	0	508684_1_39	0
1	0	445703_0_9	1
1	0	12068_0_52	0
1	0	202752_52_15	0
1	0	98602_1_3	0
1	0	224491_0_13	0
1	0	2240_0_18	1
1	0	492576_0_52	0
1	0	412910_0_37	1
1	0	294243_2_10	1
1	0	48302_1_11	0
1	0	125123_0_14	0
1	0	285734_9_9	0
1	0	356553_0_75	1
1	0	348370_0_9	0
1	0	466203_0_7	0
1	0	108794_0_49	0
1	0	508693_0_17	1
1	0	299251_1_4	0
1	0	123077_0_2	0
1	0	528230_2_12	1
1	0	196129_0_6	1
1	0	256427_0_26	1
1	0	494533_0_33	0
2	0	167485_0_47	0
2	0	175552_1_39	1
2	0	98174_0_14	0
2	0	517456_0_20	1
2	0	343023_0_1	1
2	0	401727_0_3	0
2	0	383443_0_27	0
2	0	414454_0_17	1
2	0	175407_5_0	0
2	0	56144_2_0	0
2	0	98351_4_157	0
2	0	448891_9_3	0
2	0	87681_0_34	0
2	0	344268_0_90	0
2	0	458863_0_5	0
2	0	98705_0_29	0
2	0	118414_1_34	0
2	0	248631_0_6	1
2	0	9204_0_2	1
2	0	49652_0_18	0
2	0	91910_1_22	1
2	0	131868_0_19	1
2	0	492215_0_9	0
2	0	65273_0_1	0
2	0	514433_0_49	0
2	0	545796_0_24	1
2	0	25317_1_22	0
2	0	310778_0_41	0
2	0	29157_0_20	0
2	0	280945_0_29	1
2	0	488087_0_1	0
2	0	203861_0_1	0
2	0	183893_0_0	0
2	0	101004_10_2	0
2	0	145463_2_11	0
2	0	436435_0_97	0
2	0	312585_0_1	0
2	0	202752_42_64	0
2	0	18658_0_36	0
2	0	448891_9_4	0
2	0	516908_0_1	1
2	0	98153_0_1	0
2	0	141872_0_12	1
2	0	509395_0_13	1
2	0	538730_1_44	0
2	0	96019_0_6	0
2	0	33915_0_8	0
2	0	247830_0_7	1
2	0	510246_0_25	1
2	0	98741_1_24	0
2	0	258799_0_10	0
2	0	481157_0_59	0
2	0	319064_0_39	0
2	0	82398_0_15	0
2	0	338272_0_0	0
2	0	185458_0_14	1
2	0	203739_0_3	1
2	0	98096_1_31	0
2	0	12178_0_15	0
2	0	202752_5_31	0
2	0	333570_0_6	0
2	0	181451_0_0	0
2	0	315649_0_15	1
2	0	164189_0_31	0
2	0	290691_0_20	0
2	0	510246_0_2	1
2	0	278026_0_8	0
2	0	386599_0_10	0
2	0	22635_5_6	0
2	0	531151_0_8	0
2	0	471661_0_30	0
2	0	6562_2_8	0
2	0	225278_1_4	0
2	0	455929_2_61	0
2	0	99306_27_5	0
2	0	545147_0_44	0
2	0	505053_0_18	0
2	0	297831_0_4	0
2	0	260422_0_21	0
2	0	100014_4_9	0
2	0	538050_0_104	1
2	0	181585_0_32	0
2	0	291605_3_9	0
2	0	531986_0_17	0
2	0	530201_0_11	0
2	0	463972_0_15	0
2	0	851_0_9	0
2	0	314535_0_11	0
2	0	14782_0_31	0
2	0	457828_1_32	0
2	0	335397_2_6	1
2	0	143879_0_26	0
2	0	171842_0_0	0
2	0	446012_1_6	0
2	0	251205_0_31	0
2	0	49073_0_88	1
2	0	533738_0_17	0
2	0	332277_0_3	0
2	0	152253_0_33	1
2	0	162738_0_0	0
2	0	539777_0_121	0
2	0	170154_0_32	0
2	0	259754_0_2	0
2	0	354037_5_13	1
2	0	87067_0_1	1
2	0	65674_2_7	0
2	0	334632_0_4	0
2	0	529358_0_32	0
2	0	167914_0_16	0
2	0	353038_0_15	0
2	0	550004_0_16	0
2	0	472554_0_33	1
2	0	171556_0_31	0
2	0	504038_0_40	0
2	0	87683_0_16	0
2	0	498328_0_51	0
2	0	292722_1_6	1
2	0	437857_1_22	0
2	0	164353_0_21	0
2	0	1976_0_12	0
2	0	98444_0_9	0
2	0	10421_1_20	0
2	0	463029_1_27	0
2	0	149866_1_13	0
2	0	430954_5_21	0
2	0	98351_0_157	0
2	0	81125_0_26	0
2	0	141763_0_13	0
2	0	137011_0_11	0
2	0	155762_1_12	0
2	0	296028_0_4	0
2	0	405823_0_12	0
2	0	215135_0_43	0
2	0	263416_0_8	0
2	0	363962_1_6	0
2	0	497650_0_30	0
2	0	173903_0_22	0
2	0	207157_0_34	0
2	0	214101_0_37	0
2	0	189764_1_0	0
2	0	386999_1_11	0
2	0	455296_0_14	0
2	0	159592_0_18	0
2	0	523463_0_30	0
2	0	203162_0_15	0
2	0	197961_0_2	0
2	0	187880_0_0	0
2	0	310165_1_0	0
2	0	98156_0_71	0
2	0	98927_1_14	0
2	0	12029_0_10	0
2	0	416114_0_20	0
2	0	415035_0_83	0
2	0	423999_0_38	0
2	0	113142_1_50	0
2	0	316443_0_1	0
2	0	107558_5_3	0
2	0	517634_0_16	1
2	0	347545_0_28	0
2	0	438046_0_3	0
2	0	192587_0_7	1
2	0	279095_0_4	0
2	0	306220_0_45	1
2	0	366101_11_0	0
2	0	5684_5_21	0
2	0	444925_0_38	0
2	0	434368_0_36	0
2	0	317034_0_1	0
2	0	98431_1_1	0
2	0	518628_0_10	0
2	0	301746_0_34	0
2	0	80964_0_4	0
2	0	148611_1_22	0
2	0	345737_0_0	0
2	0	143316_4_20	0
2	0	154368_0_13	1
2	0	489421_0_3	0
2	0	46477_2_27	0
2	0	317266_0_52	0
2	0	182717_0_22	1
2	0	440336_0_105	0
2	0	98890_1_36	0
2	0	21919_0_4	0
2	0	116343_0_0	0
2	0	336271_0_48	0
2	0	253447_0_61	0
2	0	333649_0_8	0
2	0	494420_0_38	0
2	0	98264_0_6	0
2	0	266396_0_104	0
2	0	305469_0_18	0
2	0	98786_3_4	0
2	0	98013_0_8	0
2	0	304175_0_16	0
2	0	113523_1_24	0
2	0	347548_0_3	1
2	0	461100_1_181	0
2	0	522931_0_18	0
2	0	519509_0_1	0
2	0	86481_0_40	0
2	0	50509_3_128	0
2	0	15456_0_4	0
2	0	484097_14_29	0
2	0	546689_0_31	0
2	0	476962_0_39	0
2	0	237371_0_76	0
2	0	98295_9_12	0
2	0	183004_0_27	0
2	0	266396_0_98	0
2	0	55335_0_6	0
2	0	470441_0_13	0
2	0	266395_1_18	0
2	0	337001_0_7	0
2	0	310426_0_9	1
2	0	143716_0_9	0
2	0	446713_0_25	0
2	0	245784_0_9	0
2	0	296842_0_17	0
2	0	506491_0_10	0
2	0	205565_0_22	0
2	0	133261_0_40	0
2	0	542812_0_2	0
2	0	320246_0_40	0
2	0	324106_0_30	0
2	0	459748_0_24	0
2	0	445267_2_7	0
2	0	257488_0_11	0
2	0	338280_0_1	0
2	0	326661_1_17	0
2	0	393602_0_3	0
2	0	341974_0_50	0
2	0	477869_0_13	1
2	0	264587_1_8	0
2	0	46971_2_32	0
2	0	497966_0_22	0
2	0	401851_0_2	1
2	0	500922_0_31	0
2	0	263787_4_6	0
2	0	311534_0_77	1
2	0	47029_0_23	0
2	0	250588_0_71	1
2	0	341000_0_16	0
2	0	202752_42_65	0
2	0	449761_0_11	0
2	0	308966_1_4	1
2	0	368297_0_18	0
2	0	276187_0_33	0
2	0	73443_11_2	1
2	0	235843_3_40	0
2	0	158897_0_4	0
2	0	441383_0_23	0
2	0	313423_0_30	1
2	0	450912_2_5	0
2	0	466652_0_0	0
2	0	192802_0_45	1
2	0	160289_0_17	0
2	0	98431_0_9	0
2	0	150266_0_20	0
2	0	347480_0_3	0
2	0	543308_0_7	0
2	0	471381_2_31	0
2	0	191327_1_6	0
2	0	314347_0_8	1
2	0	509545_0_69	0
2	0	82398_0_16	0
2	0	406234_0_22	0
2	0	111641_0_36	1
2	0	432892_0_22	0
2	0	448675_0_12	0
2	0	295966_0_27	0
2	0	158897_1_4	0
2	0	550738_0_2	0
2	0	443430_0_1	0
2	0	163021_5_0	0
2	0	467457_1_1	0
2	0	29950_0_87	1
2	0	418924_2_21	1
2	0	98609_0_17	0
2	0	99267_0_47	0
2	0	270427_0_42	1
2	0	165919_0_55	0
2	0	542219_0_56	0
2	0	181539_8_0	1
2	0	467320_0_50	0
2	0	71845_0_43	0
2	0	118563_0_21	0
2	0	169138_0_13	0
2	0	400545_0_5	1
2	0	321671_0_2	0
2	0	440512_0_4	0
2	0	135980_0_202	0
2	0	202752_31_0	0
2	0	108353_0_3	0
2	0	20365_0_15	1
