2025-04-14 20:41:58,724 DEBUG   HandlerThread:306491 [system_monitor.py:probe():177] {'os': 'Linux-5.4.0-205-generic-x86_64-with-glibc2.31', 'python': '3.9.7', 'heartbeatAt': '2025-04-14T18:41:58.714386', 'startedAt': '2025-04-14T18:41:58.471879', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/marcos.fernandez.pichel/PhD/Depresym-retrieval/src/train.py', 'codePath': 'src/train.py', 'git': {'remote': 'git@github.com:MarcosFP97/Depresym-retrieval.git', 'commit': 'b64590ea51bdf6280ee99d22edfc3ff60ed4fead'}, 'email': 'marcosfernandez.pichel@usc.es', 'root': '/home/marcos.fernandez.pichel/PhD/Depresym-retrieval', 'host': 'ctdesks56', 'username': 'marcos.fernandez.pichel', 'executable': '/home/marcos.fernandez.pichel/anaconda3/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 4649.098875, 'min': 800.0, 'max': 4900.0}, 'cpu_freq_per_core': [{'current': 4620.698, 'min': 800.0, 'max': 4900.0}, {'current': 4697.172, 'min': 800.0, 'max': 4900.0}, {'current': 4684.162, 'min': 800.0, 'max': 4900.0}, {'current': 4687.647, 'min': 800.0, 'max': 4900.0}, {'current': 4782.777, 'min': 800.0, 'max': 4900.0}, {'current': 4694.794, 'min': 800.0, 'max': 4900.0}, {'current': 4644.043, 'min': 800.0, 'max': 4900.0}, {'current': 4698.681, 'min': 800.0, 'max': 4900.0}], 'disk': {'total': 95.56377410888672, 'used': 80.02087783813477}, 'gpu': 'NVIDIA GeForce RTX 4070 Ti', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4070 Ti', 'memory_total': 12878610432}], 'memory': {'total': 31.270587921142578}}
2025-04-14 20:41:58,724 INFO    HandlerThread:306491 [system_monitor.py:probe():178] Finished collecting system info
2025-04-14 20:41:58,724 INFO    HandlerThread:306491 [system_monitor.py:probe():181] Publishing system info
2025-04-14 20:41:58,724 DEBUG   HandlerThread:306491 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2025-04-14 20:41:58,724 DEBUG   HandlerThread:306491 [system_info.py:_save_pip():67] Saving pip packages done
2025-04-14 20:41:58,725 DEBUG   HandlerThread:306491 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2025-04-14 20:42:11,471 DEBUG   HandlerThread:306491 [system_info.py:_save_conda():86] Saving conda packages done
2025-04-14 20:42:11,472 INFO    HandlerThread:306491 [system_monitor.py:probe():183] Finished publishing system info
2025-04-14 20:42:14,888 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: partial_history
2025-04-14 20:42:24,134 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: partial_history
2025-04-14 20:42:26,529 DEBUG   SenderThread:306491 [sender.py:send():303] send: exit
2025-04-14 20:42:26,529 INFO    SenderThread:306491 [sender.py:send_exit():442] handling exit code: 0
2025-04-14 20:42:26,529 INFO    SenderThread:306491 [sender.py:send_exit():444] handling runtime: 27
2025-04-14 20:42:26,530 INFO    SenderThread:306491 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2025-04-14 20:42:26,530 INFO    SenderThread:306491 [sender.py:send_exit():450] send defer
2025-04-14 20:42:26,530 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,530 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 0
2025-04-14 20:42:26,530 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,530 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 0
2025-04-14 20:42:26,530 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 1
2025-04-14 20:42:26,530 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,530 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 1
2025-04-14 20:42:26,530 INFO    HandlerThread:306491 [system_monitor.py:finish():160] Stopping system monitor
2025-04-14 20:42:26,531 DEBUG   SystemMonitor:306491 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2025-04-14 20:42:26,531 DEBUG   SystemMonitor:306491 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2025-04-14 20:42:26,531 DEBUG   SystemMonitor:306491 [system_monitor.py:_start():141] Publishing last batch of metrics
2025-04-14 20:42:26,532 INFO    HandlerThread:306491 [interfaces.py:finish():173] Joined cpu
2025-04-14 20:42:26,532 INFO    HandlerThread:306491 [interfaces.py:finish():173] Joined disk
2025-04-14 20:42:26,561 INFO    HandlerThread:306491 [interfaces.py:finish():173] Joined gpu
2025-04-14 20:42:26,561 INFO    HandlerThread:306491 [interfaces.py:finish():173] Joined memory
2025-04-14 20:42:26,561 INFO    HandlerThread:306491 [interfaces.py:finish():173] Joined network
2025-04-14 20:42:26,561 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,561 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 1
2025-04-14 20:42:26,561 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 2
2025-04-14 20:42:26,562 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,562 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 2
2025-04-14 20:42:26,562 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,562 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 2
2025-04-14 20:42:26,562 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 3
2025-04-14 20:42:26,562 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,562 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 3
2025-04-14 20:42:26,562 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,562 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 3
2025-04-14 20:42:26,562 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 4
2025-04-14 20:42:26,562 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,562 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 4
2025-04-14 20:42:26,563 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,563 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 4
2025-04-14 20:42:26,563 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 5
2025-04-14 20:42:26,563 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,563 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 5
2025-04-14 20:42:26,563 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,563 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 5
2025-04-14 20:42:26,563 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 6
2025-04-14 20:42:26,563 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,563 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 6
2025-04-14 20:42:26,563 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,563 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 6
2025-04-14 20:42:26,563 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 7
2025-04-14 20:42:26,564 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,564 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 7
2025-04-14 20:42:26,564 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,564 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 7
2025-04-14 20:42:26,564 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 8
2025-04-14 20:42:26,564 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,564 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 8
2025-04-14 20:42:26,564 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,564 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 8
2025-04-14 20:42:26,564 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 9
2025-04-14 20:42:26,564 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,564 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 9
2025-04-14 20:42:26,564 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,564 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 9
2025-04-14 20:42:26,564 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 10
2025-04-14 20:42:26,565 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,565 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 10
2025-04-14 20:42:26,565 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,565 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 10
2025-04-14 20:42:26,565 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 11
2025-04-14 20:42:26,565 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,565 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 11
2025-04-14 20:42:26,565 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,565 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 11
2025-04-14 20:42:26,565 INFO    SenderThread:306491 [sender.py:transition_state():463] send defer: 12
2025-04-14 20:42:26,566 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: defer
2025-04-14 20:42:26,566 INFO    HandlerThread:306491 [handler.py:handle_request_defer():162] handle defer: 12
2025-04-14 20:42:26,566 DEBUG   SenderThread:306491 [sender.py:send():303] send: final
2025-04-14 20:42:26,566 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: defer
2025-04-14 20:42:26,566 INFO    SenderThread:306491 [sender.py:send_request_defer():459] handle sender defer: 12
2025-04-14 20:42:26,567 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: poll_exit
2025-04-14 20:42:26,567 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: poll_exit
2025-04-14 20:42:26,567 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: poll_exit
2025-04-14 20:42:26,567 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: server_info
2025-04-14 20:42:26,567 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: poll_exit
2025-04-14 20:42:26,568 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: get_summary
2025-04-14 20:42:26,568 DEBUG   SenderThread:306491 [sender.py:send_request():317] send_request: server_info
2025-04-14 20:42:26,568 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: sampled_history
2025-04-14 20:42:26,569 INFO    MainThread:306491 [wandb_run.py:_footer_history_summary_info():3377] rendering history
2025-04-14 20:42:26,569 INFO    MainThread:306491 [wandb_run.py:_footer_history_summary_info():3409] rendering summary
2025-04-14 20:42:26,569 DEBUG   HandlerThread:306491 [handler.py:handle_request():139] handle_request: shutdown
2025-04-14 20:42:26,569 INFO    HandlerThread:306491 [handler.py:finish():814] shutting down handler
2025-04-14 20:42:27,566 INFO    WriterThread:306491 [datastore.py:close():279] close: /home/marcos.fernandez.pichel/PhD/Depresym-retrieval/src/wandb/offline-run-20250414_204158-2hb8iwgu/run-2hb8iwgu.wandb
2025-04-14 20:42:27,568 INFO    SenderThread:306491 [sender.py:finish():1331] shutting down sender
2025-04-14 20:42:27,572 INFO    MainThread:306491 [internal.py:handle_exit():78] Internal process exited
